submitted_at,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,O,C,E,A,N,arquetipo,edad,genero,estado,municipio
09/07/2026 15:33:56,3,4,3,2,3,3,3,3,3,3,3,3,5,5,5,3,3,3,3,3,3.5,3.0,3.0,4.5,3.0,El Buen Corazón Distraído,21,Masculino,Guanajuato,Silao
23/07/2026 03:26:14,4,5,4,2,2,2,2,5,3,2,2,3,4,4,4,1,2,2,2,3,4.25,1.75,2.5,4.25,2.25,El Buen Corazón Distraído,28,Masculino,Guanajuato,Valle de Santiago
02/08/2026 05:22:00,5,4,4,2,2,2,2,3,3,3,3,3,4,4,4,2,3,3,3,3,4.25,2.25,3.0,4.0,3.0,El Explorador Distraído,18,Masculino,Queretaro,N/A
28/07/2026 03:44:04,4,4,4,3,3,2,3,4,4,4,4,2,4,4,4,2,4,3,4,3,3.75,2.5,4.0,4.0,3.5,El Buen Corazón Distraído,18,Femenino,Queretaro,N/A
26/07/2026 21:54:23,3,3,3,3,4,5,4,1,4,4,3,4,4,5,4,2,3,2,3,4,3.0,4.5,3.25,4.25,2.5,El Ejecutor Imparable,37,Masculino,Guanajuato,Salamanca
23/07/2026 16:13:22,4,4,4,3,4,5,4,2,2,2,1,4,3,3,4,4,3,3,3,3,3.75,4.25,1.75,3.0,3.0,El Arquitecto Silencioso,18,Femenino,Guanajuato,Guanajuato
12/07/2026 07:53:08,3,4,4,1,5,5,4,1,2,3,2,4,3,3,3,4,3,3,3,3,4.0,4.75,2.25,2.75,3.0,El Arquitecto Silencioso,26,Femenino,Queretaro,N/A
17/07/2026 08:43:07,5,5,5,1,2,3,2,3,4,4,4,2,3,4,3,4,3,3,3,3,5.0,2.5,4.0,3.0,3.0,El Explorador Distraído,23,Femenino,Jalisco,N/A
14/07/2026 21:01:58,3,4,3,3,3,3,3,3,5,5,4,1,4,4,3,3,2,2,2,5,3.25,3.0,4.75,3.5,1.75,El Carismático Estable,27,Femenino,Estado de Mexico,N/A
30/07/2026 03:46:33,2,3,3,4,4,4,4,2,2,2,3,3,5,5,5,1,2,2,2,4,2.5,4.0,2.5,5.0,2.0,El Ancla Emocional,20,Prefiero no decir,Guanajuato,Valle de Santiago
25/07/2026 20:53:10,4,4,4,2,3,4,3,3,5,5,5,1,3,3,2,3,2,1,1,5,4.0,3.25,5.0,2.75,1.25,El Carismático Estable,25,Femenino,Guanajuato,Celaya
24/07/2026 00:05:36,3,3,3,2,5,5,5,1,2,1,2,4,3,3,3,2,3,3,3,3,3.25,5.0,1.75,3.25,3.0,El Arquitecto Silencioso,23,Femenino,Guanajuato,Celaya
16/07/2026 23:27:54,5,4,5,3,2,2,2,3,4,4,4,3,3,4,4,2,4,3,3,3,4.25,2.25,3.75,3.75,3.25,El Explorador Distraído,25,Femenino,Queretaro,N/A
13/07/2026 10:46:07,2,3,3,5,4,4,3,1,5,5,5,1,3,4,4,2,3,3,3,5,2.25,4.0,5.0,3.75,2.5,El Alma Práctica de la Fiesta,34,Masculino,Guanajuato,San Luis de la Paz
18/07/2026 16:08:24,3,3,3,3,4,3,4,2,3,4,4,1,5,4,5,2,2,2,2,3,3.0,3.75,4.0,4.5,2.25,El Ancla Emocional,22,Femenino,Guanajuato,Salamanca
19/07/2026 02:17:08,5,4,4,1,2,2,2,4,4,4,4,1,4,4,4,3,2,2,3,3,4.5,2.0,4.25,3.75,2.5,El Explorador Distraído,26,Femenino,Guanajuato,San Luis de la Paz
02/08/2026 17:03:35,3,2,2,4,3,4,3,4,3,4,4,3,4,5,5,1,4,3,4,3,2.25,3.0,3.5,4.75,3.5,El Guardián Leal,25,Masculino,Guanajuato,Leon
03/08/2026 09:32:29,4,5,4,1,3,3,3,2,4,3,4,3,3,4,4,3,4,3,3,3,4.5,3.25,3.5,3.5,3.25,El Explorador Distraído,22,Masculino,Guanajuato,Leon
02/08/2026 07:35:31,2,3,2,3,4,3,3,2,2,2,2,3,4,4,4,2,3,3,4,2,2.5,3.5,2.25,4.0,3.5,El Empático Reservado,18,Masculino,Guanajuato,Irapuato
08/07/2026 16:15:51,4,4,4,2,2,2,2,4,4,4,4,3,2,2,2,4,5,5,4,2,4.0,2.0,3.75,2.0,4.5,El Sensible Espontáneo,35,Masculino,Guanajuato,San Luis de la Paz
29/07/2026 11:42:06,5,5,5,1,3,3,3,4,2,2,2,4,4,4,4,2,2,3,2,2,5.0,2.75,2.0,4.0,2.75,El Filósofo de Bolsillo,28,Masculino,Jalisco,N/A
14/07/2026 22:03:44,3,4,3,2,3,3,3,3,2,1,3,4,2,3,3,3,4,3,4,3,3.5,3.0,2.0,2.75,3.5,El Introspectivo Profundo,21,Masculino,Estado de Mexico,N/A
27/07/2026 07:59:06,3,3,2,3,5,4,5,1,2,2,2,2,4,3,4,4,3,2,2,5,2.75,4.75,2.5,3.25,2.0,El Ejecutor Imparable,28,Femenino,Guanajuato,San Luis de la Paz
26/07/2026 09:44:48,3,3,2,3,4,4,4,2,3,3,3,3,4,4,3,1,3,4,4,2,2.75,4.0,3.0,4.0,3.75,El Guardián Leal,24,Masculino,Guanajuato,San Miguel de Allende
23/07/2026 11:29:37,4,4,4,2,5,4,4,3,5,5,5,2,4,4,4,2,2,2,2,4,4.0,4.0,4.75,4.0,2.0,El Carismático Estable,25,Masculino,Estado de Mexico,N/A
07/07/2026 01:39:14,1,1,2,3,4,4,4,2,5,4,4,2,4,3,3,2,3,2,2,4,1.75,4.0,4.25,3.5,2.25,El Alma Práctica de la Fiesta,23,Masculino,Guanajuato,San Luis de la Paz
17/07/2026 13:17:24,5,5,5,1,3,2,3,3,3,2,3,3,3,3,3,3,2,2,2,4,5.0,2.75,2.75,3.0,2.0,El Visionario Sereno,27,Femenino,Estado de Mexico,N/A
31/07/2026 22:23:47,3,3,2,4,5,5,5,1,2,2,2,3,3,3,3,2,3,3,3,3,2.5,5.0,2.25,3.25,3.0,El Arquitecto Silencioso,31,Otro,Estado de Mexico,N/A
21/07/2026 07:07:39,4,5,5,2,3,3,3,4,4,3,3,3,3,3,3,3,2,2,2,4,4.5,2.75,3.25,3.0,2.0,El Visionario Sereno,30,Femenino,Guanajuato,Dolores Hidalgo
20/07/2026 15:43:37,3,4,4,2,2,2,2,4,3,3,3,1,3,3,3,2,3,2,3,5,3.75,2.0,3.5,3.25,2.25,El Explorador Distraído,28,Masculino,Guanajuato,Celaya
16/07/2026 22:59:53,4,3,3,4,2,2,2,4,3,3,4,2,3,4,4,2,4,5,4,2,3.0,2.0,3.5,3.75,4.25,El Sensible Espontáneo,31,Masculino,Guanajuato,Valle de Santiago
13/07/2026 14:12:17,4,3,3,1,3,3,4,4,4,4,5,3,4,3,3,3,2,3,3,4,3.75,3.0,4.0,3.25,2.5,El Carismático Estable,18,Masculino,Guanajuato,Salamanca
17/07/2026 21:09:14,3,4,4,3,4,4,3,1,3,3,3,4,4,4,4,1,3,3,3,3,3.5,4.0,2.75,4.25,3.0,El Empático Reservado,35,Otro,Guanajuato,Silao
16/07/2026 09:27:45,3,3,3,3,4,4,3,1,5,5,5,2,4,4,3,2,2,2,2,5,3.0,4.0,4.75,3.75,1.75,El Carismático Estable,23,Femenino,Guanajuato,Irapuato
09/07/2026 15:28:25,3,3,4,4,4,4,4,3,3,4,3,3,5,4,5,1,2,2,2,3,3.0,3.75,3.25,4.75,2.25,El Ancla Emocional,24,Femenino,Estado de Mexico,N/A
14/07/2026 00:15:49,4,4,4,1,2,3,2,4,3,3,4,3,2,3,3,2,2,3,2,2,4.25,2.25,3.25,3.0,2.75,El Explorador Distraído,21,Femenino,Guanajuato,Irapuato
01/08/2026 20:51:44,4,4,4,2,3,4,4,3,2,2,2,4,4,3,3,4,3,2,2,4,4.0,3.5,2.0,3.0,2.25,El Filósofo de Bolsillo,25,Femenino,Guanajuato,Irapuato
27/07/2026 11:12:12,5,5,4,2,2,2,3,4,5,5,5,2,3,4,4,1,2,3,2,3,4.5,2.25,4.75,4.0,2.5,El Improvisador de Oficio,21,Masculino,Guanajuato,Leon
31/07/2026 07:06:53,4,4,3,2,3,3,3,3,4,4,5,2,4,4,4,1,1,1,2,4,3.75,3.0,4.25,4.25,1.5,El Ancla Emocional,21,Masculino,Guanajuato,San Miguel de Allende
28/07/2026 08:57:59,4,5,4,3,3,3,2,3,4,4,4,1,4,4,5,2,2,1,1,4,4.0,2.75,4.25,4.25,1.5,El Ancla Emocional,27,Femenino,Guanajuato,San Luis de la Paz
19/07/2026 04:47:25,1,2,2,5,4,4,4,2,3,4,4,4,4,4,4,2,3,4,3,3,1.5,4.0,3.25,4.0,3.25,El Guardián Leal,23,Femenino,Queretaro,N/A
20/07/2026 09:33:27,4,4,4,2,2,3,2,4,3,2,3,3,4,3,4,3,5,4,5,1,4.0,2.25,2.75,3.5,4.75,El Sensible Espontáneo,23,Masculino,Guanajuato,Valle de Santiago
07/07/2026 07:35:01,3,3,3,3,4,4,3,3,2,2,2,3,3,3,3,2,4,5,5,3,3.0,3.5,2.25,3.25,4.25,El Introspectivo Profundo,30,Femenino,Guanajuato,Celaya
26/07/2026 09:47:44,4,4,4,3,1,1,1,4,3,3,2,3,4,4,4,1,2,2,2,3,3.75,1.25,2.75,4.25,2.25,El Buen Corazón Distraído,24,Masculino,Guanajuato,Valle de Santiago
07/07/2026 08:57:02,5,5,4,2,3,2,3,3,4,3,3,1,2,2,2,3,3,2,3,3,4.5,2.75,3.75,2.25,2.75,El Crítico Creativo,28,Femenino,Guanajuato,Dolores Hidalgo
30/07/2026 09:11:05,3,2,3,4,4,4,4,2,4,5,5,3,4,5,5,1,2,2,2,4,2.5,4.0,4.25,4.75,2.0,El Ancla Emocional,18,Femenino,Guanajuato,San Luis de la Paz
24/07/2026 06:35:37,4,4,4,2,5,4,4,1,3,3,3,3,3,3,3,2,3,3,3,3,4.0,4.5,3.0,3.25,3.0,El Arquitecto Silencioso,18,Masculino,Queretaro,N/A
07/07/2026 22:42:25,2,3,2,2,4,4,4,3,1,1,1,5,4,4,4,2,3,2,3,3,2.75,3.75,1.0,4.0,2.75,El Empático Reservado,18,Masculino,Guanajuato,Irapuato
27/07/2026 16:37:03,4,5,5,2,2,3,2,3,4,4,3,3,4,3,3,2,3,3,3,3,4.5,2.5,3.5,3.5,3.0,El Explorador Distraído,25,Femenino,Estado de Mexico,N/A
18/07/2026 22:52:25,3,3,4,3,4,4,3,1,5,4,4,1,4,4,4,2,2,3,3,4,3.25,4.0,4.5,4.0,2.5,El Carismático Estable,23,Otro,Guanajuato,Guanajuato
26/07/2026 18:30:23,4,5,4,2,3,3,3,3,3,3,3,3,4,3,3,4,2,2,2,5,4.25,3.0,3.0,3.0,1.75,El Visionario Sereno,27,Otro,Queretaro,N/A
22/07/2026 16:40:53,4,4,4,1,3,2,3,2,2,2,3,2,3,3,2,5,5,4,5,1,4.25,3.0,2.75,2.25,4.75,El Escéptico Emocional,21,Femenino,Guanajuato,Guanajuato
10/07/2026 18:48:54,5,5,5,3,2,3,3,3,3,5,4,2,4,4,4,4,2,3,2,4,4.5,2.75,4.0,3.5,2.25,El Visionario Sereno,26,Masculino,Guanajuato,San Miguel de Allende
18/07/2026 09:22:59,2,3,4,2,2,2,3,5,2,2,2,4,2,2,2,3,5,4,4,1,3.25,2.0,2.0,2.25,4.5,El Sensible Espontáneo,22,Prefiero no decir,Guanajuato,Dolores Hidalgo
26/07/2026 20:15:27,3,4,3,4,4,5,3,1,3,3,2,3,3,4,4,3,3,3,3,3,3.0,4.25,2.75,3.5,3.0,El Arquitecto Silencioso,26,Femenino,Guanajuato,San Miguel de Allende
28/07/2026 10:39:39,4,4,4,2,4,4,4,3,4,4,4,3,3,4,4,2,2,3,3,4,4.0,3.75,3.75,3.75,2.5,El Visionario Sereno,33,Femenino,Guanajuato,Leon
08/07/2026 13:59:27,2,4,3,2,3,4,4,3,2,3,2,3,4,3,3,3,2,2,2,4,3.25,3.5,2.5,3.25,2.0,El Ejecutor Imparable,19,Femenino,Guanajuato,Silao
26/07/2026 19:14:19,5,5,5,2,4,3,3,4,2,2,2,3,2,3,3,3,3,3,3,3,4.75,3.0,2.25,2.75,3.0,El Filósofo de Bolsillo,23,Femenino,Guanajuato,Valle de Santiago
29/07/2026 09:36:20,3,3,3,2,3,3,3,2,3,3,3,2,5,5,5,2,3,3,3,3,3.25,3.25,3.25,4.75,3.0,El Ancla Emocional,26,Masculino,Guanajuato,Salamanca
30/07/2026 11:26:17,5,4,5,2,2,2,2,4,2,2,3,3,5,5,5,2,3,3,2,4,4.5,2.0,2.5,4.75,2.5,El Buen Corazón Distraído,29,Masculino,Guanajuato,Guanajuato
18/07/2026 15:10:13,4,4,3,3,3,3,3,2,5,4,4,2,4,4,4,2,2,2,2,4,3.5,3.25,4.25,4.0,2.0,El Carismático Estable,19,Femenino,Guanajuato,Leon
24/07/2026 12:37:51,3,3,3,3,5,5,5,1,2,2,2,4,3,3,3,4,1,2,2,3,3.0,5.0,2.0,2.75,2.0,El Arquitecto Silencioso,29,Masculino,Guanajuato,Valle de Santiago
05/07/2026 02:15:50,4,4,4,3,4,4,4,3,5,5,5,2,4,5,5,3,1,2,2,5,3.75,3.75,4.75,4.25,1.5,El Carismático Estable,25,Femenino,Guanajuato,Leon
18/07/2026 20:54:51,4,3,3,3,3,4,4,3,4,4,4,2,4,4,5,2,3,2,2,2,3.25,3.5,4.0,4.25,2.75,El Ancla Emocional,29,Femenino,Guanajuato,Dolores Hidalgo
29/07/2026 22:02:56,5,5,4,1,3,3,3,4,4,4,4,2,3,3,3,1,3,3,3,4,4.75,2.75,4.0,3.5,2.75,El Explorador Distraído,21,Femenino,Guanajuato,Silao
29/07/2026 11:20:54,5,4,5,2,2,3,2,4,3,4,3,3,5,3,4,3,3,2,3,2,4.5,2.25,3.25,3.75,3.0,El Explorador Distraído,28,Femenino,Guanajuato,San Luis de la Paz
19/07/2026 01:43:01,1,2,3,4,4,3,4,1,2,3,3,4,3,4,4,4,2,2,2,4,2.0,4.0,2.5,3.25,2.0,El Guardián del Método,23,Masculino,Guanajuato,Salamanca
21/07/2026 05:41:00,3,4,4,3,3,3,3,5,4,4,4,2,4,5,4,2,3,3,3,4,3.5,2.5,4.0,4.25,2.75,El Buen Corazón Distraído,18,Masculino,Guanajuato,Irapuato
22/07/2026 17:29:24,4,4,4,2,3,4,3,3,5,5,5,2,4,4,4,1,2,2,3,5,4.0,3.25,4.75,4.25,2.0,El Carismático Estable,24,Femenino,Guanajuato,Silao
17/07/2026 05:46:41,5,5,5,1,3,3,3,4,3,4,4,2,3,3,4,4,2,3,3,3,5.0,2.75,3.75,3.0,2.75,El Explorador Distraído,26,Masculino,Guanajuato,Dolores Hidalgo
30/07/2026 22:58:31,3,3,2,3,2,2,2,2,3,4,4,3,4,4,4,1,3,3,4,3,2.75,2.5,3.5,4.25,3.25,El Buen Corazón Distraído,31,Femenino,Guanajuato,Leon
13/07/2026 14:46:36,2,3,3,4,4,4,5,2,2,2,3,4,4,4,4,2,3,3,3,3,2.5,4.25,2.25,4.0,3.0,El Arquitecto Silencioso,18,Femenino,Guanajuato,Irapuato
05/07/2026 13:45:47,3,3,3,3,4,4,4,1,3,3,3,2,3,3,3,3,3,3,3,4,3.0,4.25,3.25,3.0,2.75,El Ejecutor Imparable,22,Masculino,Guanajuato,San Luis de la Paz
10/07/2026 01:09:33,3,3,4,3,4,4,4,2,3,2,2,3,2,3,3,2,2,3,3,3,3.25,4.0,2.5,3.0,2.75,El Arquitecto Silencioso,26,Femenino,Estado de Mexico,N/A
10/07/2026 05:07:50,4,4,4,2,3,3,2,4,2,3,1,3,3,3,3,3,4,4,4,2,4.0,2.5,2.25,3.0,4.0,El Introspectivo Profundo,28,Masculino,Guanajuato,Guanajuato
28/07/2026 04:30:24,5,4,4,2,2,2,2,5,4,4,5,2,4,3,4,2,3,3,3,3,4.25,1.75,4.25,3.75,3.0,El Improvisador de Oficio,18,Masculino,Guanajuato,Leon
22/07/2026 22:52:08,3,3,3,2,4,4,4,1,3,3,3,3,3,3,3,3,3,3,3,4,3.25,4.25,3.0,3.0,2.75,El Ejecutor Imparable,38,Masculino,Guanajuato,San Miguel de Allende
05/07/2026 23:03:03,5,5,5,2,3,2,3,5,4,3,4,2,4,3,4,1,2,3,2,3,4.75,2.25,3.75,4.0,2.5,El Explorador Distraído,23,Femenino,Guanajuato,Silao
16/07/2026 03:30:48,3,3,4,3,5,5,5,1,3,3,3,3,3,3,3,3,2,2,2,3,3.25,5.0,3.0,3.0,2.25,El Ejecutor Imparable,33,Femenino,Guanajuato,Valle de Santiago
01/08/2026 05:17:13,2,3,2,2,2,3,3,3,5,5,5,1,3,4,4,3,3,3,2,4,2.75,2.75,5.0,3.5,2.5,El Carismático Estable,18,Otro,Estado de Mexico,N/A
12/07/2026 16:00:29,4,4,3,1,5,5,5,2,2,1,2,4,5,4,3,2,4,3,3,3,4.0,4.75,1.75,4.0,3.25,El Arquitecto Silencioso,36,Femenino,Estado de Mexico,N/A
11/07/2026 02:47:38,5,4,4,1,2,2,2,4,4,3,3,3,3,3,3,3,5,5,5,2,4.5,2.0,3.25,3.0,4.75,El Sensible Espontáneo,27,Masculino,Guanajuato,Irapuato
25/07/2026 17:24:33,5,4,5,3,4,3,3,3,5,4,5,1,4,4,4,2,2,3,2,5,4.25,3.25,4.75,4.0,2.0,El Carismático Estable,18,Femenino,Guanajuato,Valle de Santiago
14/07/2026 18:18:30,5,5,5,1,3,3,2,4,2,3,3,2,3,3,3,3,2,2,2,3,5.0,2.5,3.0,3.0,2.25,El Visionario Sereno,28,Masculino,Guanajuato,San Miguel de Allende
07/07/2026 06:57:34,5,5,5,1,3,2,2,3,4,3,3,2,3,3,3,4,2,2,3,4,5.0,2.5,3.5,2.75,2.25,El Visionario Sereno,28,Otro,Guanajuato,Silao
22/07/2026 10:37:10,5,5,5,2,2,1,1,5,4,3,4,3,4,4,3,2,3,3,3,4,4.75,1.25,3.5,3.75,2.75,El Explorador Distraído,26,Femenino,Guanajuato,Leon
28/07/2026 03:31:45,4,4,4,3,3,3,3,3,3,3,3,4,3,4,4,3,5,4,4,2,3.75,3.0,2.75,3.5,4.25,El Introspectivo Profundo,32,Masculino,Guanajuato,Dolores Hidalgo
24/07/2026 07:23:21,4,4,4,3,4,3,4,2,3,3,3,2,4,4,4,4,4,3,4,2,3.75,3.75,3.25,3.5,3.75,El Introspectivo Profundo,23,Masculino,Guanajuato,San Luis de la Paz
16/07/2026 06:49:10,5,4,4,2,2,3,2,5,3,3,3,3,2,4,3,3,4,3,4,2,4.25,2.0,3.0,3.0,3.75,El Explorador Distraído,26,Masculino,Guanajuato,San Miguel de Allende
07/07/2026 10:16:45,3,4,3,4,4,4,4,1,3,3,3,3,5,4,5,2,3,3,3,3,3.0,4.25,3.0,4.5,3.0,El Guardián Leal,26,Masculino,Queretaro,N/A
05/07/2026 22:12:51,3,3,3,2,4,4,4,3,5,4,4,1,4,3,4,2,1,1,2,3,3.25,3.75,4.5,3.75,1.75,El Carismático Estable,32,Femenino,Guanajuato,Dolores Hidalgo
24/07/2026 06:59:18,1,1,2,4,3,4,3,2,4,4,4,3,5,5,5,3,3,3,2,4,1.5,3.5,3.75,4.5,2.5,El Guardián Leal,30,Masculino,Guanajuato,Celaya
24/07/2026 14:05:39,3,2,3,3,4,5,4,2,3,3,3,3,4,4,4,1,2,2,2,4,2.75,4.25,3.0,4.25,2.0,El Ancla Emocional,30,Femenino,Guanajuato,Irapuato
02/08/2026 14:40:23,2,2,3,4,4,4,5,2,4,4,3,2,5,5,4,2,2,3,2,3,2.25,4.25,3.75,4.5,2.5,El Guardián Leal,28,Otro,Guanajuato,Celaya
27/07/2026 04:08:42,4,4,3,3,4,3,3,4,3,3,3,4,2,3,3,3,4,5,4,3,3.5,3.0,2.75,2.75,4.0,El Introspectivo Profundo,23,Masculino,Queretaro,N/A
21/07/2026 15:28:52,4,4,4,2,3,3,3,3,3,2,2,3,3,3,3,4,3,3,3,2,4.0,3.0,2.5,2.75,3.25,El Filósofo de Bolsillo,32,Masculino,Queretaro,N/A
17/07/2026 20:48:50,3,3,4,3,4,4,5,1,1,2,2,4,3,3,3,4,3,4,4,2,3.25,4.5,1.75,2.75,3.75,El Arquitecto Silencioso,24,Femenino,Guanajuato,Irapuato
11/07/2026 16:48:39,5,4,5,2,3,3,3,3,4,4,4,2,2,2,2,4,3,4,4,4,4.5,3.0,4.0,2.0,3.25,El Crítico Creativo,18,Femenino,Estado de Mexico,N/A
28/07/2026 20:26:55,2,2,3,3,4,4,4,2,3,3,3,3,5,5,5,2,3,3,3,4,2.5,4.0,3.0,4.75,2.75,El Guardián Leal,24,Femenino,Guanajuato,Celaya
14/07/2026 01:51:05,4,4,3,2,4,4,3,2,4,3,4,2,4,4,4,1,2,2,3,2,3.75,3.75,3.75,4.25,2.75,El Ancla Emocional,21,Femenino,Guanajuato,Celaya
14/07/2026 08:44:29,3,2,3,2,5,5,4,3,4,4,3,3,5,5,5,2,4,3,3,4,3.0,4.25,3.5,4.75,3.0,El Guardián Leal,23,Masculino,Guanajuato,Salamanca
02/08/2026 18:31:59,3,3,3,3,3,3,4,3,3,2,3,4,5,4,5,1,3,2,3,3,3.0,3.25,2.5,4.75,2.75,El Empático Reservado,24,Masculino,Guanajuato,Celaya
